,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
798,515210,钢铁ETF,1.316,1.3155,-0.04,-0.008,-0.6,1043345,136583714.0,1.324,1.327,1.296,1.324,2.34,10.45,1.2,-27.78,533322.0,510023.0,-7847899.0,-5.75,26249157.0,19.22,-34097056.0,-24.96,1669965.0,1.22,6177935.0,4.52,-175,1.315,1.317,998726096.0,1314323542,1314323542,2024-11-11,2024-11-11 16:12:02+08:00
799,560890,红利低波ETF新华,1.134,1.1344,0.04,-0.007,-0.61,85826,9701269.0,1.133,1.134,1.123,1.141,0.96,9.43,1.32,1.47,40464.0,45362.0,144946.0,1.49,451287.0,4.65,-306341.0,-3.16,-122327.0,-1.26,-22619.0,-0.23,2000,1.133,1.135,90981200.0,103172681,103172681,2024-11-11,2024-11-11 16:11:44+08:00
800,510410,资源ETF,1.296,1.2915,-0.35,-0.008,-0.61,141344,18116587.0,1.28,1.296,1.272,1.304,1.84,3.75,0.97,90.58,65100.0,76244.0,-767346.0,-4.24,-854905.0,-4.72,87559.0,0.48,26318.0,0.15,741029.0,4.09,77,1.291,1.296,377258400.0,488926886,488926886,2024-11-11,2024-11-11 16:12:03+08:00
801,513010,恒生科技30ETF,0.647,0.6468,-0.03,-0.004,-0.61,17256389,1105373447.0,0.632,0.65,0.631,0.651,2.92,14.08,0.98,-6.33,8627060.0,8629329.0,-33326384.0,-3.01,-25873248.0,-2.34,-7453136.0,-0.67,19412564.0,1.76,13913801.0,1.26,-103,0.647,0.648,12255307008.0,7929183634,7929183634,2024-11-11,2024-11-11 16:11:58+08:00
802,510050,上证50ETF,2.864,2.8668,0.1,-0.018,-0.62,12060510,3433982664.0,2.856,2.868,2.821,2.882,1.63,2.1,0.81,-4.85,5425629.0,6634881.0,-421379872.0,-12.27,111321616.0,3.24,-532701488.0,-15.51,259318960.0,7.55,162060908.0,4.72,233,2.863,2.864,57516066816.0,164726015361,164726015361,2024-11-11,2024-11-11 16:11:52+08:00
803,513890,恒生科技HKETF,0.949,0.9508,0.19,-0.006,-0.63,1119162,105320241.0,0.938,0.952,0.926,0.955,2.72,32.52,0.99,-30.3,593823.0,525339.0,1361601.0,1.29,3820030.0,3.63,-2458429.0,-2.33,-2919218.0,-2.77,1557618.0,1.48,210,0.948,0.949,344128000.0,326577472,326577472,2024-11-11,2024-11-11 16:11:38+08:00
804,560020,红利ETF添富,1.105,1.1035,-0.14,-0.007,-0.63,53868,5901139.0,1.101,1.105,1.091,1.112,1.26,9.7,1.84,0.62,23312.0,30556.0,62767.0,1.06,-621592.0,-10.53,684359.0,11.6,-118051.0,-2.0,55284.0,0.94,2,1.102,1.105,55562000.0,61396010,61396010,2024-11-11,2024-11-11 16:11:39+08:00
805,159741,恒生科技ETF基金,0.626,0.6277,0.27,-0.004,-0.63,2591225,160565524.5,0.615,0.629,0.611,0.63,2.86,24.9,0.9,-17.65,1307125.0,1284100.0,-4735072.0,-2.95,722243.0,0.45,-5457315.0,-3.4,3398077.0,2.12,1336994.0,0.83,-9892,0.626,0.627,1040796720.0,651538747,651538747,2024-11-11,2024-11-11 15:34:15+08:00
806,510100,上证50ETF易方达,1.364,1.3623,-0.12,-0.009,-0.66,2103898,285323162.0,1.36,1.366,1.344,1.373,1.6,7.43,1.02,0.02,955397.0,1148501.0,-9720440.0,-3.41,-18058585.0,-6.33,8338145.0,2.92,7449923.0,2.61,2270517.0,0.8,4,1.363,1.364,2832019904.0,3862875149,3862875149,2024-11-11,2024-11-11 16:11:54+08:00
807,510710,上证50ETF博时,3.772,3.7676,-0.12,-0.025,-0.66,88208,32975461.0,3.778,3.778,3.715,3.797,1.66,4.74,1.92,31.67,36758.0,51450.0,6765556.0,20.52,2144739.0,6.5,4620817.0,14.01,-8058187.0,-24.44,1292631.0,3.92,64,3.77,3.771,185918900.0,701286091,701286091,2024-11-11,2024-11-11 16:11:34+08:00
808,159581,红利ETF基金,1.041,1.0401,-0.09,-0.007,-0.67,206835,21409916.425,1.048,1.048,1.03,1.048,1.72,0.81,0.92,14.97,93769.0,113066.0,-2668925.0,-12.47,-2765120.0,-12.92,96195.0,0.45,1574560.0,7.35,1094366.0,5.11,-308,1.041,1.042,2547225712.0,2651661966,2651661966,2024-11-11,2024-11-11 15:34:45+08:00
809,513380,恒生科技ETF龙头,1.155,1.1528,-0.19,-0.008,-0.69,4131406,472097348.0,1.129,1.159,1.124,1.163,3.01,13.2,0.96,30.4,2048342.0,2083064.0,-7083351.0,-1.5,4345126.0,0.92,-11428477.0,-2.42,2098407.0,0.44,4984944.0,1.06,50,1.154,1.155,3129392496.0,3614448333,3614448333,2024-11-11,2024-11-11 16:11:36+08:00
810,159568,港股互联网ETF,1.439,1.4392,0.01,-0.01,-0.69,243277,34608082.5,1.43,1.443,1.408,1.449,2.42,30.09,0.67,-15.67,131848.0,111429.0,1547379.0,4.47,-1890487.0,-5.46,3437866.0,9.93,-1831843.0,-5.29,284463.0,0.82,1616,1.438,1.439,80857901.0,116354520,116354520,2024-11-11,2024-11-11 15:34:54+08:00
811,159570,港股通创新药ETF,1.007,1.0043,-0.27,-0.007,-0.69,931454,93167737.6,1.003,1.009,0.993,1.014,1.58,18.68,0.84,27.83,496913.0,434541.0,7980632.0,8.57,1368315.0,1.47,6612317.0,7.1,-13076300.0,-14.04,5095668.0,5.47,3205,1.006,1.007,498597136.0,502087316,502087316,2024-11-11,2024-11-11 15:34:39+08:00
812,159843,食品饮料ETF,0.719,0.7184,-0.08,-0.005,-0.69,533214,37879317.75,0.709,0.719,0.702,0.724,2.35,11.51,0.85,4.98,237579.0,295635.0,-6655385.0,-17.57,-1533493.0,-4.05,-5121892.0,-13.52,2740155.0,7.23,3915230.0,10.34,-8418,0.719,0.72,463455136.0,333224243,333224243,2024-11-11,2024-11-11 15:34:18+08:00
813,510950,上证50ETF指数,1.135,1.1327,-0.2,-0.008,-0.7,97872,11048155.0,1.136,1.137,1.119,1.143,1.57,10.47,0.62,-15.86,41412.0,56460.0,-777238.0,-7.04,-801161.0,-7.25,23923.0,0.22,183306.0,1.66,593931.0,5.38,-100,1.134,1.136,93450000.0,106065750,106065750,2024-11-11,2024-11-11 16:11:41+08:00
814,159635,基建50ETF,1.105,1.1054,0.04,-0.008,-0.72,133167,14668452.2,1.119,1.119,1.089,1.113,2.7,10.1,0.75,81.71,56568.0,76599.0,-167500.0,-1.14,-485614.0,-3.31,318114.0,2.17,-238293.0,-1.62,405793.0,2.77,10,1.104,1.106,131846980.0,145690913,145690913,2024-11-11,2024-11-11 15:34:48+08:00
815,560680,消费ETF龙头,0.958,0.9568,-0.13,-0.007,-0.73,339285,32113209.0,0.942,0.958,0.936,0.965,2.28,23.94,1.08,53.26,175907.0,163378.0,-4071379.0,-12.68,-2750675.0,-8.57,-1320704.0,-4.11,2036925.0,6.34,2034454.0,6.34,63,0.957,0.958,141725600.0,135773125,135773125,2024-11-11,2024-11-11 16:12:02+08:00
816,516910,物流ETF,1.086,1.0849,-0.1,-0.008,-0.73,164732,17737599.0,1.095,1.096,1.066,1.094,2.74,24.0,0.88,33.93,72098.0,92634.0,-927323.0,-5.23,949.0,0.01,-928272.0,-5.23,498637.0,2.81,428686.0,2.42,-135,1.086,1.088,68641800.0,74544995,74544995,2024-11-11,2024-11-11 16:12:00+08:00
817,510270,国企ETF,1.356,1.3497,-0.47,-0.01,-0.73,44825,6020858.0,1.361,1.361,1.335,1.366,1.9,12.87,0.93,22.92,27830.0,16995.0,-123169.0,-2.05,-648664.0,-10.77,525495.0,8.73,-318294.0,-5.29,441462.0,7.33,-23,1.356,1.357,34832100.0,47232328,47232328,2024-11-11,2024-11-11 16:11:38+08:00
818,159940,金融地产ETF,1.214,1.2146,0.05,-0.009,-0.74,58398,7053786.8,1.199,1.218,1.199,1.223,1.55,0.51,0.11,-11.21,19863.0,38535.0,1130922.0,16.03,1245601.0,17.66,-114679.0,-1.63,-820015.0,-11.63,-310907.0,-4.41,-429,1.214,1.215,1146059984.0,1391316821,1391316821,2024-11-11,2024-11-11 15:34:21+08:00
819,510190,上证50ETF指数基金,3.895,3.9036,0.22,-0.029,-0.74,18752,7268776.0,3.919,3.919,3.848,3.924,1.81,2.88,0.65,-15.22,10257.0,8495.0,-896683.0,-12.34,0.0,0.0,-896683.0,-12.34,-509535.0,-7.01,1406218.0,19.35,173,3.895,3.9,65150800.0,253762366,253762366,2024-11-11,2024-11-11 16:11:55+08:00
820,513260,恒生科技ETF基金,1.206,1.2095,0.29,-0.009,-0.74,1320252,157611290.0,1.188,1.211,1.178,1.215,2.72,10.38,0.93,-35.2,623240.0,697012.0,-385620.0,-0.24,-1922085.0,-1.22,1536465.0,0.97,-1961888.0,-1.24,2347508.0,1.49,-510,1.206,1.207,1272243008.0,1534325068,1534325068,2024-11-11,2024-11-11 16:11:41+08:00
821,560520,红利低波100ETF基金,1.071,1.0742,0.3,-0.008,-0.74,3904,414632.0,1.067,1.074,1.057,1.079,1.58,5.78,1.4,32.9,1134.0,2770.0,35645.0,8.6,-13017.0,-3.14,48662.0,11.74,-44629.0,-10.76,8985.0,2.17,-100,1.067,1.074,6751000.0,7230321,7230321,2024-11-11,2024-11-11 16:11:54+08:00
822,510810,上海国企ETF,0.928,0.9267,-0.14,-0.007,-0.75,83874,7751444.0,0.939,0.939,0.917,0.935,2.35,0.1,0.38,15.09,35966.0,47908.0,-13158.0,-0.17,146408.0,1.89,-159566.0,-2.06,-199691.0,-2.58,212849.0,2.75,107,0.926,0.928,8641093632.0,8018934890,8018934890,2024-11-11,2024-11-11 16:11:34+08:00
823,159636,港股通科技30ETF,1.057,1.0555,-0.14,-0.008,-0.75,1970617,207158622.7,1.049,1.061,1.039,1.065,2.07,3.64,0.66,-12.33,982381.0,988236.0,-23388758.0,-11.29,-1961578.0,-0.95,-21427180.0,-10.34,16399940.0,7.92,6988818.0,3.37,4994,1.056,1.057,5416250624.0,5724976910,5724976910,2024-11-11,2024-11-11 15:34:18+08:00
824,510600,申万上证50ETF,3.519,3.5223,0.09,-0.027,-0.76,24712,8677994.0,3.511,3.564,3.476,3.546,2.48,14.11,1.2,1.52,7892.0,16820.0,1667621.0,19.22,0.0,0.0,1667621.0,19.22,-1342101.0,-15.47,-325521.0,-3.75,-146,3.523,3.527,17515100.0,61635637,61635637,2024-11-11,2024-11-11 16:11:56+08:00
825,159619,基建ETF,1.042,1.0422,0.02,-0.008,-0.76,210781,21857405.951,1.034,1.053,1.026,1.05,2.57,8.11,0.91,69.26,109304.0,101477.0,-1614209.0,-7.39,1209587.0,5.53,-2823796.0,-12.92,1108677.0,5.07,505533.0,2.31,-783,1.042,1.043,259981007.0,270900209,270900209,2024-11-11,2024-11-11 15:34:33+08:00
826,159662,交运ETF,1.036,1.0365,0.05,-0.008,-0.77,85144,8761088.4,1.044,1.044,1.023,1.044,2.01,10.9,0.85,73.41,42495.0,42649.0,-754465.0,-8.61,114367.0,1.31,-868832.0,-9.92,565612.0,6.46,188853.0,2.16,-102,1.036,1.037,78113946.0,80926048,80926048,2024-11-11,2024-11-11 15:34:06+08:00
827,159736,饮食ETF,0.773,0.772,-0.13,-0.006,-0.77,271048,20708233.7,0.778,0.778,0.754,0.779,3.08,0.4,0.56,56.66,123549.0,147499.0,-1777775.0,-8.58,-3696235.0,-17.85,1918460.0,9.26,678473.0,3.28,1099301.0,5.31,1864,0.772,0.773,6812394496.0,5265980945,5265980945,2024-11-11,2024-11-11 15:34:06+08:00
828,513030,德国ETF,1.413,1.4093,-0.26,-0.011,-0.77,443204,62509400.0,1.412,1.414,1.408,1.424,0.42,7.03,0.68,8.75,207628.0,235576.0,-8682734.0,-13.89,-6744439.0,-10.79,-1938295.0,-3.1,3557126.0,5.69,5125608.0,8.2,-107,1.413,1.414,630779008.0,891290738,891290738,2024-11-11,2024-11-11 16:11:43+08:00
829,561790,央企现代能源ETF,1.155,1.1554,0.03,-0.009,-0.77,65051,7467580.0,1.169,1.169,1.145,1.164,2.06,17.61,0.94,2.23,34400.0,30651.0,-124849.0,-1.67,0.0,0.0,-124849.0,-1.67,118102.0,1.58,6747.0,0.09,1,1.153,1.155,36934000.0,42658770,42658770,2024-11-11,2024-11-11 16:11:45+08:00
830,159742,恒生科技指数ETF,0.639,0.6416,0.41,-0.005,-0.78,4214706,266691223.0,0.625,0.643,0.624,0.644,2.95,19.92,0.83,-5.39,2150080.0,2064626.0,-6020518.0,-2.26,-2272949.0,-0.85,-3747569.0,-1.41,3103043.0,1.16,2917476.0,1.09,-12063,0.639,0.64,2115928288.0,1352078176,1352078176,2024-11-11,2024-11-11 15:34:45+08:00
831,159892,恒生医药ETF,0.511,0.5099,-0.22,-0.004,-0.78,9339955,475903164.09,0.508,0.514,0.505,0.515,1.75,12.26,0.73,-7.4,4663984.0,4675971.0,-25384072.0,-5.33,-30350239.0,-6.38,4966167.0,1.04,16678504.0,3.5,8705571.0,1.83,-91187,0.511,0.512,7615266048.0,3891400951,3891400951,2024-11-11,2024-11-11 15:34:48+08:00
832,515170,食品饮料ETF,0.637,0.6355,-0.24,-0.005,-0.78,2987420,187718151.0,0.634,0.638,0.62,0.642,2.8,5.18,0.9,39.75,1226305.0,1761115.0,-32020794.0,-17.06,-41072899.0,-21.88,9052105.0,4.82,19510108.0,10.39,12510685.0,6.66,200,0.636,0.637,5763257856.0,3671195254,3671195254,2024-11-11,2024-11-11 16:11:56+08:00
833,516950,基建ETF,1.141,1.1421,0.1,-0.009,-0.78,1640368,186180852.0,1.148,1.153,1.124,1.15,2.52,20.06,2.04,50.8,513363.0,1127005.0,2633745.0,1.41,5680807.0,3.05,-3047062.0,-1.64,-4724553.0,-2.54,2090808.0,1.12,-20,1.141,1.142,817821008.0,933133770,933133770,2024-11-11,2024-11-11 16:11:53+08:00
834,513580,恒生科技ETF指数基金,0.632,0.6305,-0.24,-0.005,-0.78,4197478,262410460.0,0.624,0.635,0.618,0.637,2.67,12.05,0.9,-14.88,2236207.0,1961271.0,-7285763.0,-2.78,-1539973.0,-0.59,-5745790.0,-2.19,4752028.0,1.81,2533735.0,0.97,318,0.631,0.632,3483118000.0,2201330576,2201330576,2024-11-11,2024-11-11 16:11:49+08:00
835,159928,消费ETF,0.879,0.8783,-0.08,-0.007,-0.79,12056419,1047884080.9,0.867,0.879,0.859,0.886,2.26,7.41,1.12,61.34,5291750.0,6764669.0,-91919616.0,-8.77,-147435648.0,-14.07,55516032.0,5.3,52019001.0,4.96,39900601.0,3.81,-93120,0.879,0.88,16268628992.0,14300124884,14300124884,2024-11-11,2024-11-11 15:34:15+08:00
836,159547,红利低波50ETF,1.121,1.1231,0.19,-0.009,-0.8,37394,4183784.1,1.13,1.13,1.113,1.13,1.5,7.99,1.03,-1.04,19986.0,17408.0,-86195.0,-2.06,0.0,0.0,-86195.0,-2.06,43821.0,1.05,42374.0,1.01,-40,1.118,1.128,46786075.0,52447190,52447190,2024-11-11,2024-11-11 15:34:57+08:00
837,530000,上证50ETF天弘,1.237,1.236,-0.08,-0.01,-0.8,35817,4398300.0,1.236,1.247,1.22,1.247,2.17,0.29,0.91,3.29,22919.0,12898.0,-206473.0,-4.69,2415644.0,54.92,-2622117.0,-59.62,101851.0,2.32,104622.0,2.38,-263,1.237,1.239,1234029408.0,1526494378,1526494378,2024-11-11,2024-11-11 16:12:00+08:00
838,515180,红利ETF易方达,1.349,1.3481,-0.07,-0.011,-0.81,451524,60605723.0,1.355,1.355,1.334,1.36,1.54,1.03,0.63,17.67,162458.0,289066.0,-11297554.0,-18.64,-7637728.0,-12.6,-3659826.0,-6.04,5337137.0,8.81,5960416.0,9.83,74,1.348,1.349,4375636992.0,5902734302,5902734302,2024-11-11,2024-11-11 16:11:39+08:00
839,159683,运输ETF,0.974,0.9732,-0.08,-0.008,-0.81,22402,2168498.3,0.982,0.982,0.962,0.982,2.04,9.91,0.71,-35.51,9857.0,12545.0,-172535.0,-7.96,0.0,0.0,-172535.0,-7.96,25580.0,1.18,146955.0,6.78,-10,0.973,0.974,22615396.0,22027396,22027396,2024-11-11,2024-11-11 15:34:57+08:00
840,561060,国企红利ETF,1.092,1.0895,-0.23,-0.009,-0.82,26127,2837744.0,1.099,1.099,1.08,1.101,1.73,4.24,0.5,-0.06,14823.0,11304.0,-203065.0,-7.16,405573.0,14.29,-608638.0,-21.45,-61468.0,-2.17,264533.0,9.32,100,1.091,1.092,61565000.0,67228980,67228980,2024-11-11,2024-11-11 16:11:42+08:00
841,510060,央企ETF,2.541,2.5451,0.16,-0.021,-0.82,20519,5201877.0,2.552,2.558,2.52,2.562,1.48,3.31,0.61,-9.24,9688.0,10832.0,509687.0,9.8,1353579.0,26.02,-843892.0,-16.22,-648893.0,-12.47,139206.0,2.68,10,2.537,2.541,61959200.0,157438327,157438327,2024-11-11,2024-11-11 16:11:49+08:00
842,159515,国企红利ETF,1.087,1.0855,-0.14,-0.009,-0.82,45968,4979472.9,1.09,1.093,1.078,1.096,1.37,7.81,0.84,55.39,17392.0,28576.0,-842540.0,-16.92,-541793.0,-10.88,-300747.0,-6.04,358322.0,7.2,484219.0,9.72,443,1.086,1.087,58886631.0,64009768,64009768,2024-11-11,2024-11-11 15:34:12+08:00
843,516750,建材ETF,0.707,0.7049,-0.3,-0.006,-0.84,129968,9126546.0,0.712,0.712,0.696,0.713,2.24,12.98,0.66,43.39,46995.0,82973.0,-1544560.0,-16.92,-2030942.0,-22.25,486382.0,5.33,787353.0,8.63,757206.0,8.3,20,0.706,0.707,100167300.0,70818281,70818281,2024-11-11,2024-11-11 16:11:57+08:00
844,515300,红利低波ETF基金,1.405,1.4041,-0.06,-0.012,-0.85,352263,49220085.0,1.416,1.416,1.39,1.417,1.83,1.23,1.09,33.3,157847.0,194416.0,115667.0,0.24,5235539.0,10.64,-5119872.0,-10.4,-696985.0,-1.42,581317.0,1.18,17,1.403,1.405,2868175200.0,4029786156,4029786156,2024-11-11,2024-11-11 16:11:47+08:00
845,516130,消费龙头ETF,0.813,0.8113,-0.21,-0.007,-0.85,122369,9852801.0,0.817,0.817,0.797,0.82,2.44,9.01,0.85,48.4,62247.0,60122.0,-2201280.0,-22.34,-1684337.0,-17.1,-516943.0,-5.25,1144800.0,11.62,1056479.0,10.72,-50,0.814,0.815,135890000.0,110478570,110478570,2024-11-11,2024-11-11 16:11:53+08:00
846,159589,红利100ETF,1.043,1.0442,0.11,-0.009,-0.86,49425,5134423.62,1.052,1.052,1.033,1.052,1.81,8.02,1.2,47.96,20903.0,28522.0,721445.0,14.05,0.0,0.0,721445.0,14.05,-911787.0,-17.76,190341.0,3.71,2,1.042,1.043,61590005.0,64238375,64238375,2024-11-11,2024-11-11 15:34:09+08:00
847,561260,能源ETF,1.154,1.1523,-0.15,-0.01,-0.86,43712,5016803.0,1.164,1.164,1.143,1.164,1.8,4.24,0.6,38.22,24481.0,19231.0,-71216.0,-1.42,-1145000.0,-22.82,1073784.0,21.4,-92858.0,-1.85,164075.0,3.27,-2,1.155,1.156,103095200.0,118971861,118971861,2024-11-11,2024-11-11 16:11:48+08:00
848,510090,ESGETF基金,2.527,2.5301,0.12,-0.022,-0.86,2024,506891.0,2.545,2.546,2.416,2.549,5.1,0.59,1.1,-1.84,1330.0,694.0,78185.0,15.42,0.0,0.0,78185.0,15.42,-87876.0,-17.34,9691.0,1.91,3,2.524,2.53,34581100.0,87386440,87386440,2024-11-11,2024-11-11 16:11:44+08:00
849,561960,央企回报ETF,1.148,1.1492,0.1,-0.01,-0.86,28844,3302470.0,1.152,1.155,1.138,1.158,1.47,2.82,0.63,39.43,8198.0,20646.0,203770.0,6.17,0.0,0.0,203770.0,6.17,-136711.0,-4.14,-67059.0,-2.03,-393,1.148,1.15,102185200.0,117308610,117308610,2024-11-11,2024-11-11 16:11:55+08:00
850,512640,金融地产ETF基金,2.382,2.3833,0.05,-0.021,-0.87,20728,4920312.0,2.409,2.409,2.367,2.403,1.75,6.14,0.62,0.06,12389.0,8339.0,-9654.0,-0.2,0.0,0.0,-9654.0,-0.2,-47500.0,-0.97,57154.0,1.16,-1,2.382,2.386,33740900.0,80370824,80370824,2024-11-11,2024-11-11 16:11:56+08:00
851,513770,港股互联网ETF,0.897,0.8973,0.03,-0.008,-0.88,4409758,392043290.0,0.883,0.901,0.875,0.905,2.87,11.99,0.84,21.01,2079731.0,2330027.0,4112727.0,1.05,26711625.0,6.81,-22598898.0,-5.76,-4688418.0,-1.2,575691.0,0.15,-536,0.897,0.898,3676568896.0,3297882300,3297882300,2024-11-11,2024-11-11 16:11:43+08:00
852,560700,央企红利50ETF,1.12,1.118,-0.18,-0.01,-0.88,260478,28996654.0,1.124,1.126,1.106,1.13,1.77,3.69,1.08,39.21,111421.0,149057.0,-5793774.0,-19.98,-4984633.0,-17.19,-809141.0,-2.79,1534547.0,5.29,4259227.0,14.69,89,1.119,1.12,705536896.0,790201324,790201324,2024-11-11,2024-11-11 16:11:57+08:00
853,516550,农业ETF,0.671,0.6728,0.27,-0.006,-0.89,157406,10491282.0,0.673,0.673,0.661,0.677,1.77,5.95,0.79,-24.69,55439.0,101967.0,-1286670.0,-12.26,-370315.0,-3.53,-916355.0,-8.73,472645.0,4.51,814025.0,7.76,-1305,0.671,0.672,264414400.0,177422062,177422062,2024-11-11,2024-11-11 16:11:35+08:00
854,159302,港股高股息ETF,1.105,1.108,0.27,-0.01,-0.9,78007,8609211.703,1.115,1.115,1.096,1.115,1.7,6.48,0.45,-84.83,29883.0,48124.0,-285763.0,-3.32,260851.0,3.03,-546614.0,-6.35,49932.0,0.58,235830.0,2.74,17,1.104,1.105,120297609.0,132928858,132928858,2024-11-11,2024-11-11 15:34:48+08:00
855,159670,消费ETF基金,0.987,0.9851,-0.19,-0.009,-0.9,173398,16951269.2,0.979,0.989,0.967,0.996,2.21,15.81,0.78,63.58,76987.0,96411.0,-4031582.0,-23.78,-246656.0,-1.46,-3784926.0,-22.33,2329293.0,13.74,1702289.0,10.04,-407,0.987,0.988,109706921.0,108280731,108280731,2024-11-11,2024-11-11 15:34:45+08:00
856,510720,红利国企ETF,0.981,0.9786,-0.25,-0.009,-0.91,701406,68596791.0,0.99,0.991,0.973,0.99,1.82,10.83,1.63,3.99,315350.0,386056.0,-21058375.0,-30.7,-29907568.0,-43.6,8849193.0,12.9,10858281.0,15.83,10200095.0,14.87,10,0.98,0.981,647766000.0,635458446,635458446,2024-11-11,2024-11-11 16:11:44+08:00
857,512890,红利低波ETF,1.089,1.0891,0.01,-0.01,-0.91,1500151,162728996.0,1.097,1.097,1.079,1.099,1.64,2.15,0.72,44.49,730806.0,769345.0,-1343360.0,-0.83,-10187933.0,-6.26,8844573.0,5.44,6114251.0,3.76,-4770890.0,-2.93,2800,1.088,1.09,6968110848.0,7588272713,7588272713,2024-11-11,2024-11-11 16:11:48+08:00
858,563090,上证50ETF增强,1.08,1.0778,-0.2,-0.01,-0.92,30553,3266936.0,1.09,1.13,1.062,1.09,6.24,3.48,0.59,-11.12,12368.0,18185.0,-848045.0,-25.96,0.0,0.0,-848045.0,-25.96,664561.0,20.34,183483.0,5.62,1,1.079,1.08,87848000.0,94875840,94875840,2024-11-11,2024-11-11 16:11:50+08:00
859,510010,180治理ETF,1.617,1.6161,-0.06,-0.015,-0.92,917,147418.0,1.619,1.622,1.585,1.632,2.27,0.04,0.19,-92.91,518.0,399.0,28909.0,19.61,0.0,0.0,28909.0,19.61,-49879.0,-33.84,20970.0,14.22,33,1.615,1.616,206524400.0,333949955,333949955,2024-11-11,2024-11-11 16:11:53+08:00
860,561320,交运ETF,0.966,0.9653,-0.07,-0.009,-0.92,19294,1855516.0,0.964,0.984,0.954,0.975,3.08,2.26,0.48,73.05,5507.0,13787.0,-339838.0,-18.32,0.0,0.0,-339838.0,-18.32,232149.0,12.51,107688.0,5.8,2,0.964,0.968,85369000.0,82466454,82466454,2024-11-11,2024-11-11 16:11:54+08:00
861,159766,旅游ETF,0.737,0.7354,-0.22,-0.007,-0.94,1858997,136046682.316,0.735,0.737,0.725,0.744,1.61,5.02,0.81,69.32,813942.0,1045055.0,-7656619.0,-5.63,-15672319.0,-11.52,8015700.0,5.89,1016302.0,0.75,6640317.0,4.88,-19785,0.737,0.738,3701140960.0,2727740888,2727740888,2024-11-11,2024-11-11 15:35:03+08:00
862,562850,央企能源ETF,1.156,1.156,0.0,-0.011,-0.94,116768,13451252.0,1.17,1.17,1.146,1.167,2.06,6.67,1.47,84.2,87373.0,29395.0,-1052372.0,-7.82,-399053.0,-2.97,-653319.0,-4.86,402488.0,2.99,649883.0,4.83,2,1.156,1.16,174981500.0,202278614,202278614,2024-11-11,2024-11-11 16:11:44+08:00
863,560330,沪深300价值ETF申万菱信,1.155,1.1574,0.21,-0.011,-0.94,39623,4547294.0,1.155,1.157,1.144,1.166,1.11,15.77,0.92,16.2,19597.0,20026.0,55076.0,1.21,0.0,0.0,55076.0,1.21,-92648.0,-2.04,37572.0,0.83,1,1.155,1.157,25130000.0,29025150,29025150,2024-11-11,2024-11-11 16:11:35+08:00
864,159672,主要消费ETF,0.834,0.8325,-0.18,-0.008,-0.95,144446,11919615.864,0.837,0.837,0.815,0.842,2.61,11.29,1.03,51.99,61492.0,82954.0,-402937.0,-3.38,34271.0,0.29,-437208.0,-3.67,-296599.0,-2.49,699537.0,5.87,-1248,0.834,0.835,127887409.0,106658099,106658099,2024-11-11,2024-11-11 15:34:39+08:00
865,562320,沪深300价值ETF,1.243,1.2425,-0.04,-0.012,-0.96,45050,5568644.0,1.25,1.25,1.227,1.255,1.83,8.15,0.68,1.7,21796.0,23254.0,-188863.0,-3.39,0.0,0.0,-188863.0,-3.39,44458.0,0.8,144405.0,2.59,80,1.241,1.244,55295500.0,68732307,68732307,2024-11-11,2024-11-11 16:11:54+08:00
866,515080,中证红利ETF,1.547,1.5456,-0.09,-0.015,-0.96,1423051,219267648.0,1.556,1.557,1.53,1.562,1.73,4.47,0.76,-14.54,683187.0,739864.0,-83795671.0,-38.22,-76855062.0,-35.05,-6940609.0,-3.17,29327757.0,13.38,54467912.0,24.84,2147,1.545,1.546,3181148896.0,4921237342,4921237342,2024-11-11,2024-11-11 16:11:44+08:00
867,560090,证券指数ETF,1.421,1.4162,-0.34,-0.014,-0.98,995416,140079838.0,1.396,1.428,1.38,1.435,3.34,7.52,0.91,1.72,511287.0,484129.0,-16367612.0,-11.68,-19101497.0,-13.64,2733885.0,1.95,8124941.0,5.8,8242672.0,5.88,224,1.42,1.421,1324365008.0,1881922676,1881922676,2024-11-11,2024-11-11 16:11:43+08:00
868,561570,油气ETF基金,1.013,1.021,0.78,-0.01,-0.98,3247,328081.0,1.022,1.022,1.004,1.023,1.76,3.55,0.23,-2.63,2948.0,299.0,82304.0,25.09,0.0,0.0,82304.0,25.09,-70825.0,-21.59,-11479.0,-3.5,-25,1.018,1.021,9147000.0,9265911,9265911,2024-11-11,2024-11-11 16:11:50+08:00
869,513590,香港消费ETF,0.809,0.8096,0.07,-0.008,-0.98,254854,20520532.0,0.798,0.816,0.798,0.817,2.2,9.09,0.67,3.21,107989.0,146865.0,1762857.0,8.59,2304172.0,11.23,-541315.0,-2.64,-1608091.0,-7.84,-154765.0,-0.75,223,0.808,0.809,280518896.0,226939787,226939787,2024-11-11,2024-11-11 16:12:01+08:00
